dyadid,ccode1,ccode2,dem1,dem2,distance,allies
52390,52,390,8,10,4998,0
52395,52,395,8,10,4165,0
52411,52,411,8,,4838,0
52420,52,420,8,10,3041,0
52432,52,432,8,-7,3622,0
52433,52,433,8,-7,2983,0
52434,52,434,8,-7,4389,0
52435,52,435,8,-7,3088,0
52436,52,436,8,-7,4296,0
52437,52,437,8,-9,3848,0
52438,52,438,8,-9,3253,0
52439,52,439,8,-7,4059,0
52450,52,450,8,-6,3479,0
52451,52,451,8,2,3292,0
52452,52,452,8,-7,4206,0
52461,52,461,8,-7,4297,0
52471,52,471,8,-7,5024,0
52475,52,475,8,-7,4672,0
52481,52,481,8,-7,4926,0
52482,52,482,8,-9,5497,0
52483,52,483,8,-9,5174,0
52484,52,484,8,-7,5386,0
52490,52,490,8,-9,5387,0
52500,52,500,8,-6,6499,0
52501,52,501,8,0,6807,0
52510,52,510,8,-7,7041,0
52516,52,516,8,-7,6328,0
52517,52,517,8,-5,6357,0
52520,52,520,8,7,7343,0
52530,52,530,8,-9,6794,0
52551,52,551,8,0,6406,0
52552,52,552,8,4,6615,0
52553,52,553,8,-9,6752,0
52560,52,560,8,4,8733,0
52570,52,570,8,9,6524,0
52571,52,571,8,10,6371,0
52572,52,572,8,0,6712,0
52580,52,580,8,-2,7664,0
52590,52,590,8,9,8351,0
52600,52,600,8,-9,3801,0
52615,52,615,8,-9,4381,0
52616,52,616,8,-9,4774,0
52620,52,620,8,-7,4942,0
52625,52,625,8,7,6292,0
52630,52,630,8,-10,7037,0
52640,52,640,8,9,5982,0
52645,52,645,8,-7,6716,0
52651,52,651,8,-7,6020,0
52652,52,652,8,-7,6262,0
52660,52,660,8,2,6211,0
52663,52,663,8,-9,6265,0
52666,52,666,8,9,6228,0
52670,52,670,8,-10,7032,0
52678,52,678,8,-3,7054,0
52680,52,680,8,-5,7152,0
52690,52,690,8,-9,7002,0
52700,52,700,8,-7,7957,0
52710,52,710,8,-9,8948,0
52712,52,712,8,-7,8336,0
52713,52,713,8,-8,9971,0
52731,52,731,8,-9,8982,0
52732,52,732,8,-3,9069,0
52740,52,740,8,10,8955,0
52750,52,750,8,9,8579,0
52770,52,770,8,3,8174,0
52775,52,775,8,-7,10014,0
52780,52,780,8,7,9524,0
52781,52,781,8,,9188,0
52790,52,790,8,-9,8988,0
52800,52,800,8,,10359,0
52811,52,811,8,-9,10653,0
52812,52,812,8,,10192,0
52816,52,816,8,-8,10095,0
52817,52,817,8,-3,10760,0
52820,52,820,8,10,10949,0
52830,52,830,8,-2,11147,0
52840,52,840,8,5,10695,0
52850,52,850,8,-7,11592,0
52900,52,900,8,10,9875,0
52920,52,920,8,10,8446,0
53070,53,70,,-6,2655,0
53090,53,90,,3,2076,0
53091,53,91,,-1,1856,0
53092,53,92,,0,1989,0
53093,53,93,,-8,1800,0
53094,53,94,,10,1672,0
53095,53,95,,-7,1381,0
53100,53,100,,7,1149,0
53101,53,101,,6,526,0
53110,53,110,,1,447,0
53130,53,130,,1,1589,0
53135,53,135,,-7,2111,0
53140,53,140,,-9,2152,0
53145,53,145,,-4,2129,0
53150,53,150,,-8,2657,0
53155,53,155,,6,3301,0
53160,53,160,,-9,3300,0
53165,53,165,,8,3326,0
53200,53,200,,10,4217,0
53205,53,205,,10,4016,0
53210,53,210,,10,4440,0
53211,53,211,,10,4393,0
53212,53,212,,10,4455,0
53220,53,220,,5,4277,0
53225,53,225,,10,4487,0
53230,53,230,,-7,3858,0
53235,53,235,,-9,3548,0
53260,53,260,,10,4511,0
53265,53,265,,-9,4686,0
53290,53,290,,-7,5115,0
53305,53,305,,10,4908,0
53310,53,310,,-7,5033,0
53315,53,315,,,4828,0
53325,53,325,,10,4705,0
53338,53,338,,,4813,0
53339,53,339,,-9,5085,0
53345,53,345,,-7,5107,0
53350,53,350,,-7,5311,0
53352,53,352,,7,5871,0
53355,53,355,,-7,5258,0
53360,53,360,,-7,5384,0
53365,53,365,,-7,5753,0
53375,53,375,,10,5254,0
53380,53,380,,10,5013,0
53385,53,385,,10,4764,0
53390,53,390,,10,4786,0
53395,53,395,,10,3963,0
53411,53,411,,,4711,0
53420,53,420,,10,2893,0
53432,53,432,,-7,3474,0
53433,53,433,,-7,2830,0
53434,53,434,,-7,4257,0
53435,53,435,,-7,2923,0
53436,53,436,,-7,4143,0
53437,53,437,,-9,3720,0
53438,53,438,,-9,3119,0
53439,53,439,,-7,3911,0
53450,53,450,,-6,3356,0
53451,53,451,,2,3162,0
53452,53,452,,-7,4079,0
53461,53,461,,-7,4167,0
53471,53,471,,-7,4895,0
53475,53,475,,-7,4529,0
53481,53,481,,-7,4810,0
53482,53,482,,-9,5362,0
53483,53,483,,-9,5020,0
53484,53,484,,-7,5280,0
53490,53,490,,-9,5281,0
53500,53,500,,-6,6368,0
53501,53,501,,0,6678,0
53510,53,510,,-7,6927,0
53516,53,516,,-7,6209,0
53517,53,517,,-5,6234,0
53520,53,520,,7,7199,0
53530,53,530,,-9,6635,0
53551,53,551,,0,6327,0
53552,53,552,,4,6543,0
53553,53,553,,-9,6664,0
53560,53,560,,4,8934,0
53570,53,570,,9,6494,0
53571,53,571,,10,6325,0
53572,53,572,,0,6669,0
53580,53,580,,-2,7587,0
53590,53,590,,9,8276,0
53600,53,600,,-9,3599,0
53615,53,615,,-9,4177,0
53616,53,616,,-9,4572,0
53620,53,620,,-7,4744,0
53625,53,625,,7,6122,0
53630,53,630,,-10,6829,0
53640,53,640,,9,5775,0
53645,53,645,,-7,6513,0
53651,53,651,,-7,5825,0
53652,53,652,,-7,6060,0
53660,53,660,,2,6009,0
53663,53,663,,-9,6066,0
53666,53,666,,9,6029,0
53670,53,670,,-10,6839,0
53678,53,678,,-3,6878,0
53680,53,680,,-5,6981,0
53690,53,690,,-9,6802,0
53700,53,700,,-7,7746,0
53710,53,710,,-9,8772,0
53712,53,712,,-7,8148,0
53713,53,713,,-8,9809,0
53731,53,731,,-9,8828,0
53732,53,732,,-3,8918,0
53740,53,740,,10,8843,0
53750,53,750,,9,8368,0
53770,53,770,,3,7962,0
53775,53,775,,-7,9801,0
53780,53,780,,7,9339,0
53781,53,781,,,9017,0
53790,53,790,,-9,8776,0
53800,53,800,,,10146,0
53811,53,811,,-9,10441,0
53812,53,812,,,9981,0
53816,53,816,,-8,9890,0
53817,53,817,,-3,10550,0
53820,53,820,,10,10743,0
53830,53,830,,-2,10940,0
53840,53,840,,5,10534,0
53850,53,850,,-7,11406,0
53900,53,900,,10,10086,0
53920,53,920,,10,8654,0
70090,70,90,-6,3,0,1
70091,70,91,-6,-1,871,1
70092,70,92,-6,0,768,1
70093,70,93,-6,-8,992,1
70094,70,94,-6,10,1201,1
70095,70,95,-6,-7,1498,1
70100,70,100,-6,7,1976,1
70101,70,101,-6,6,2236,1
70110,70,110,-6,1,2886,0
70130,70,130,-6,1,1950,1
70135,70,135,-6,-7,2645,1
70140,70,140,-6,-9,4250,1
70145,70,145,-6,-4,3257,1
70150,70,150,-6,-8,4162,1
70155,70,155,-6,6,4110,1
70160,70,160,-6,-9,4594,1
70165,70,165,-6,8,4696,1
70200,70,200,-6,10,5556,0
70205,70,205,-6,10,5272,0
70210,70,210,-6,10,5736,0
70211,70,211,-6,10,5753,0
70212,70,212,-6,10,5860,0
70220,70,220,-6,5,5721,0
70225,70,225,-6,10,5993,0
70230,70,230,-6,-7,5640,0
70235,70,235,-6,-9,5396,0
70260,70,260,-6,10,5867,0
70265,70,265,-6,-9,5895,0
70290,70,290,-6,-7,6333,0
70305,70,305,-6,10,6316,0
70310,70,310,-6,-7,6449,0
70315,70,315,-6,,6176,0
70325,70,325,-6,10,6371,0
70338,70,338,-6,,6669,0
70339,70,339,-6,-9,6716,0
70345,70,345,-6,-7,6608,0
70350,70,350,-6,-7,7019,0
70352,70,352,-6,7,7556,0
70355,70,355,-6,-7,6809,0
70360,70,360,-6,-7,6847,0
70365,70,365,-6,-7,6669,0
70375,70,375,-6,10,6125,0
70380,70,380,-6,10,5963,0
70385,70,385,-6,10,5722,0
70390,70,390,-6,10,5918,0
70395,70,395,-6,10,4637,0
70411,70,411,-6,,7300,0
70420,70,420,-6,10,5443,0
70432,70,432,-6,-7,6009,0
70433,70,433,-6,-7,5363,0
70434,70,434,-6,-7,6836,0
70435,70,435,-6,-7,5389,0
70436,70,436,-6,-7,6627,0
70437,70,437,-6,-9,6318,0
70438,70,438,-6,-9,5712,0
70439,70,439,-6,-7,6428,0
70450,70,450,-6,-6,5972,0
70451,70,451,-6,2,5765,0
70452,70,452,-6,-7,6676,0
70461,70,461,-6,-7,6754,0
70471,70,471,-6,-7,7473,0
70475,70,475,-6,-7,7059,0
70481,70,481,-6,-7,7426,0
70482,70,482,-6,-9,7909,0
70483,70,483,-6,-9,7466,0
70484,70,484,-6,-7,7915,0
70490,70,490,-6,-9,7917,0
70500,70,500,-6,-6,8905,0
70501,70,501,-6,0,9217,0
70510,70,510,-6,-7,9526,0
70516,70,516,-6,-7,8804,0
70517,70,517,-6,-5,8811,0
70520,70,520,-6,7,9618,0
70530,70,530,-6,-9,8969,0
70551,70,551,-6,0,8982,0
70552,70,552,-6,4,9194,0
70553,70,553,-6,-9,9318,0
70560,70,560,-6,4,6917,0
70570,70,570,-6,9,9046,0
70571,70,571,-6,10,8930,0
70572,70,572,-6,0,9263,0
70580,70,580,-6,-2,10241,0
70590,70,590,-6,9,10930,0
70600,70,600,-6,-9,5610,0
70615,70,615,-6,-9,6069,0
70616,70,616,-6,-9,6427,0
70620,70,620,-6,-7,6703,0
70625,70,625,-6,7,8367,0
70630,70,630,-6,-10,8180,0
70640,70,640,-6,9,7311,0
70645,70,645,-6,-7,8080,0
70651,70,651,-6,-7,7696,0
70652,70,652,-6,-7,7757,0
70660,70,660,-6,2,7705,0
70663,70,663,-6,-9,7816,0
70666,70,666,-6,9,7795,0
70670,70,670,-6,-10,8634,0
70678,70,678,-6,-3,8986,0
70680,70,680,-6,-5,9147,0
70690,70,690,-6,-9,8425,0
70700,70,700,-6,-7,8642,0
70710,70,710,-6,-9,7749,0
70712,70,712,-6,-7,7521,0
70713,70,713,-6,-8,8334,0
70731,70,731,-6,-9,7473,0
70732,70,732,-6,-3,7496,0
70740,70,740,-6,10,7029,0
70750,70,750,-6,9,9120,0
70770,70,770,-6,3,8742,0
70775,70,775,-6,-7,9738,0
70780,70,780,-6,7,10626,0
70781,70,781,-6,,10754,0
70790,70,790,-6,-9,9177,0
70800,70,800,-6,,9794,0
70811,70,811,-6,-9,9752,0
70812,70,812,-6,,9472,0
70816,70,816,-6,-8,9180,0
70817,70,817,-6,-3,9721,0
70820,70,820,-6,10,10340,0
70830,70,830,-6,-2,10331,0
70840,70,840,-6,5,8845,0
70850,70,850,-6,-7,10478,0
70900,70,900,-6,10,8192,0
70920,70,920,-6,10,6904,0
90091,90,91,3,-1,0,1
90092,90,92,3,0,0,1
90093,90,93,3,-8,332,1
90094,90,94,3,10,542,1
90095,90,95,3,-7,840,1
90100,90,100,3,7,1316,1
90101,90,101,3,6,1617,1
90110,90,110,3,1,2261,0
90130,90,130,3,1,1315,1
90135,90,135,3,-7,2062,1
90140,90,140,3,-9,3591,1
90145,90,145,3,-4,2639,1
90150,90,150,3,-8,3537,1
90155,90,155,3,6,3573,1
90160,90,160,3,-9,4003,1
90165,90,165,3,8,4098,1
90200,90,200,3,10,5454,0
90205,90,205,3,10,5182,0
90210,90,210,3,10,5652,0
90211,90,211,3,10,5652,0
90212,90,212,3,10,5750,0
90220,90,220,3,5,5594,0
90225,90,225,3,10,5857,0
90230,90,230,3,-7,5409,0
90235,90,235,3,-9,5137,0
90260,90,260,3,10,5771,0
90265,90,265,3,-9,5843,0
90290,90,290,3,-7,6295,0
90305,90,305,3,10,6221,0
90310,90,310,3,-7,6356,0
90315,90,315,3,,6094,0
90325,90,325,3,10,6199,0
90338,90,338,3,,6444,0
90339,90,339,3,-9,6566,0
90345,90,345,3,-7,6495,0
90350,90,350,3,-7,6853,0
90352,90,352,3,7,7414,0
90355,90,355,3,-7,6687,0
90360,90,360,3,-7,6753,0
90365,90,365,3,-7,6731,0
90375,90,375,3,10,6178,0
90380,90,380,3,10,5987,0
90385,90,385,3,10,5733,0
90390,90,390,3,10,5888,0
90395,90,395,3,10,4674,0
90411,90,411,3,,6779,0
90420,90,420,3,10,4937,0
90432,90,432,3,-7,5514,0
90433,90,433,3,-7,4865,0
90434,90,434,3,-7,6320,0
90435,90,435,3,-7,4920,0
90436,90,436,3,-7,6162,0
90437,90,437,3,-9,5788,0
90438,90,438,3,-9,5184,0
90439,90,439,3,-7,5945,0
90450,90,450,3,-6,5429,0
90451,90,451,3,2,5230,0
90452,90,452,3,-7,6148,0
90461,90,461,3,-7,6233,0
90471,90,471,3,-7,6960,0
90475,90,475,3,-7,6573,0
90481,90,481,3,-7,6884,0
90482,90,482,3,-9,7417,0
90483,90,483,3,-9,7026,0
90484,90,484,3,-7,7355,0
90490,90,490,3,-9,7357,0
90500,90,500,3,-6,8424,0
90501,90,501,3,0,8736,0
90510,90,510,3,-7,9002,0
90516,90,516,3,-7,8282,0
90517,90,517,3,-5,8302,0
90520,90,520,3,7,9215,0
90530,90,530,3,-9,8602,0
90551,90,551,3,0,8375,0
90552,90,552,3,4,8577,0
90553,90,553,3,-9,8726,0
90560,90,560,3,4,7225,0
90570,90,570,3,9,8390,0
90571,90,571,3,10,8283,0
90572,90,572,3,0,8613,0
90580,90,580,3,-2,9626,0
90590,90,590,3,9,10307,0
90600,90,600,3,-9,5307,0
90615,90,615,3,-9,5816,0
90616,90,616,3,-9,6195,0
90620,90,620,3,-7,6444,0
90625,90,625,3,7,8032,0
90630,90,630,3,-10,8172,0
90640,90,640,3,9,7210,0
90645,90,645,3,-7,7995,0
90651,90,651,3,-7,7492,0
90652,90,652,3,-7,7617,0
90660,90,660,3,2,7564,0
90663,90,663,3,-9,7659,0
90666,90,666,3,9,7632,0
90670,90,670,3,-10,8487,0
90678,90,678,3,-3,8724,0
90680,90,680,3,-5,8863,0
90690,90,690,3,-9,8334,0
90700,90,700,3,-7,8798,0
90710,90,710,3,-9,8297,0
90712,90,712,3,-7,7993,0
90713,90,713,3,-8,8958,0
90731,90,731,3,-9,8062,0
90732,90,732,3,-3,8094,0
90740,90,740,3,10,7662,0
90750,90,750,3,9,9349,0
90770,90,770,3,3,8938,0
90775,90,775,3,-7,10230,0
90780,90,780,3,7,10819,0
90781,90,781,3,,10757,0
90790,90,790,3,-9,9508,0
90800,90,800,3,,10347,0
90811,90,811,3,-9,10353,0
90812,90,812,3,,10024,0
90816,90,816,3,-8,9744,0
90817,90,817,3,-3,10336,0
90820,90,820,3,10,10961,0
90830,90,830,3,-2,10973,0
90840,90,840,3,5,9495,0
90850,90,850,3,-7,11135,0
90900,90,900,3,10,8506,0
90920,90,920,3,10,7128,0
91092,91,92,-1,0,0,1
91093,91,93,-1,-8,0,1
91094,91,94,-1,10,358,1
91095,91,95,-1,-7,630,1
91100,91,100,-1,7,1110,1
91101,91,101,-1,6,1394,1
91110,91,110,-1,1,2037,0
91130,91,130,-1,1,1156,1
91135,91,135,-1,-7,1938,1
91140,91,140,-1,-9,3389,1
91145,91,145,-1,-4,2485,1
91150,91,150,-1,-8,3373,1
91155,91,155,-1,6,3465,1
91160,91,160,-1,-9,3862,1
91165,91,165,-1,8,3953,1
91200,91,200,-1,10,5341,0
91205,91,205,-1,10,5074,0
91210,91,210,-1,10,5544,0
91211,91,211,-1,10,5538,0
91212,91,212,-1,10,5633,0
91220,91,220,-1,5,5473,0
91225,91,225,-1,10,5732,0
91230,91,230,-1,-7,5260,0
91235,91,235,-1,-9,4981,0
91260,91,260,-1,10,5658,0
91265,91,265,-1,-9,5743,0
91290,91,290,-1,-7,6197,0
91305,91,305,-1,10,6106,0
91310,91,310,-1,-7,6241,0
91315,91,315,-1,,5983,0
91325,91,325,-1,10,6062,0
91338,91,338,-1,,6291,0
91339,91,339,-1,-9,6433,0
91345,91,345,-1,-7,6373,0
91350,91,350,-1,-7,6715,0
91352,91,352,-1,7,7279,0
91355,91,355,-1,-7,6562,0
91360,91,360,-1,-7,6636,0
91365,91,365,-1,-7,6662,0
91375,91,375,-1,10,6109,0
91380,91,380,-1,10,5910,0
91385,91,385,-1,10,5654,0
91390,91,390,-1,10,5795,0
91395,91,395,-1,10,4610,0
91411,91,411,-1,,6563,0
91420,91,420,-1,10,4725,0
91432,91,432,-1,-7,5303,0
91433,91,433,-1,-7,4654,0
91434,91,434,-1,-7,6104,0
91435,91,435,-1,-7,4715,0
91436,91,436,-1,-7,5955,0
91437,91,437,-1,-9,5571,0
91438,91,438,-1,-9,4967,0
91439,91,439,-1,-7,5735,0
91450,91,450,-1,-6,5210,0
91451,91,451,-1,2,5013,0
91452,91,452,-1,-7,5931,0
91461,91,461,-1,-7,6017,0
91471,91,471,-1,-7,6744,0
91475,91,475,-1,-7,6362,0
91481,91,481,-1,-7,6665,0
91482,91,482,-1,-9,7204,0
91483,91,483,-1,-9,6822,0
91484,91,484,-1,-7,7134,0
91490,91,490,-1,-9,7135,0
91500,91,500,-1,-6,8211,0
91501,91,501,-1,0,8523,0
91510,91,510,-1,-7,8783,0
91516,91,516,-1,-7,8064,0
91517,91,517,-1,-5,8086,0
91520,91,520,-1,7,9013,0
91530,91,530,-1,-9,8408,0
91551,91,551,-1,0,8151,0
91552,91,552,-1,4,8354,0
91553,91,553,-1,-9,8502,0
91560,91,560,-1,4,7394,0
91570,91,570,-1,9,8175,0
91571,91,571,-1,10,8064,0
91572,91,572,-1,0,8395,0
91580,91,580,-1,-2,9403,0
91590,91,590,-1,9,10084,0
91600,91,600,-1,-9,5139,0
91615,91,615,-1,-9,5659,0
91616,91,616,-1,-9,6042,0
91620,91,620,-1,-7,6283,0
91625,91,625,-1,7,7847,0
91630,91,630,-1,-10,8072,0
91640,91,640,-1,9,7089,0
91645,91,645,-1,-7,7874,0
91651,91,651,-1,-7,7341,0
91652,91,652,-1,-7,7482,0
91660,91,660,-1,2,7429,0
91663,91,663,-1,-9,7520,0
91666,91,666,-1,9,7491,0
91670,91,670,-1,-10,8346,0
91678,91,678,-1,-3,8552,0
91680,91,680,-1,-5,8686,0
91690,91,690,-1,-9,8208,0
91700,91,700,-1,-7,8746,0
91710,91,710,-1,-9,8415,0
91712,91,712,-1,-7,8072,0
91713,91,713,-1,-8,9120,0
91731,91,731,-1,-9,8203,0
91732,91,732,-1,-3,8241,0
91740,91,740,-1,10,7834,0
91750,91,750,-1,9,9317,0
91770,91,770,-1,3,8899,0
91775,91,775,-1,-7,10300,0
91780,91,780,-1,7,10745,0
91781,91,781,-1,,10626,0
91790,91,790,-1,-9,9514,0
91800,91,800,-1,,10451,0
91811,91,811,-1,-9,10489,0
91812,91,812,-1,,10132,0
91816,91,816,-1,-8,9862,0
91817,91,817,-1,-3,10484,0
91820,91,820,-1,10,11107,0
91830,91,830,-1,-2,11142,0
91840,91,840,-1,5,9681,0
91850,91,850,-1,-7,11349,0
91900,91,900,-1,10,8671,0
91920,91,920,-1,10,7276,0
92093,92,93,0,-8,224,1
92094,92,94,0,10,433,1
92095,92,95,0,-7,732,1
92100,92,100,0,7,1208,1
92101,92,101,0,6,1522,1
92110,92,110,0,1,2163,0
92130,92,130,0,1,1210,1
92135,92,135,0,-7,1966,1
92140,92,140,0,-9,3482,1
92145,92,145,0,-4,2536,1
92150,92,150,0,-8,3432,1
92155,92,155,0,6,3482,1
92160,92,160,0,-9,3903,1
92165,92,165,0,8,3998,1
92200,92,200,0,10,5447,0
92205,92,205,0,10,5177,0
92210,92,210,0,10,5648,0
92211,92,211,0,10,5645,0
92212,92,212,0,10,5740,0
92220,92,220,0,5,5583,0
92225,92,225,0,10,5844,0
92230,92,230,0,-7,5381,0
92235,92,235,0,-9,5104,0
92260,92,260,0,10,5764,0
92265,92,265,0,-9,5843,0
92290,92,290,0,-7,6296,0
92305,92,305,0,10,6213,0
92310,92,310,0,-7,6348,0
92315,92,315,0,,6088,0
92325,92,325,0,10,6178,0
92338,92,338,0,,6414,0
92339,92,339,0,-9,6548,0
92345,92,345,0,-7,6483,0
92350,92,350,0,-7,6832,0
92352,92,352,0,7,7395,0
92355,92,355,0,-7,6673,0
92360,92,360,0,-7,6744,0
92365,92,365,0,-7,6748,0
92375,92,375,0,10,6194,0
92380,92,380,0,10,5999,0
92385,92,385,0,10,5745,0
92390,92,390,0,10,5892,0
92395,92,395,0,10,4693,0
92411,92,411,0,,6698,0
92420,92,420,0,10,4861,0
92432,92,432,0,-7,5439,0
92433,92,433,0,-7,4790,0
92434,92,434,0,-7,6240,0
92435,92,435,0,-7,4851,0
92436,92,436,0,-7,6091,0
92437,92,437,0,-9,5706,0
92438,92,438,0,-9,5103,0
92439,92,439,0,-7,5871,0
92450,92,450,0,-6,5345,0
92451,92,451,0,2,5148,0
92452,92,452,0,-7,6066,0
92461,92,461,0,-7,6152,0
92471,92,471,0,-7,6879,0
92475,92,475,0,-7,6498,0
92481,92,481,0,-7,6799,0
92482,92,482,0,-9,7340,0
92483,92,483,0,-9,6958,0
92484,92,484,0,-7,7266,0
92490,92,490,0,-9,7268,0
92500,92,500,0,-6,8347,0
92501,92,501,0,0,8659,0
92510,92,510,0,-7,8917,0
92516,92,516,0,-7,8198,0
92517,92,517,0,-5,8221,0
92520,92,520,0,7,9149,0
92530,92,530,0,-9,8543,0
92551,92,551,0,0,8277,0
92552,92,552,0,4,8478,0
92553,92,553,0,-9,8630,0
92560,92,560,0,4,7266,0
92570,92,570,0,9,8283,0
92571,92,571,0,10,8178,0
92572,92,572,0,0,8507,0
92580,92,580,0,-2,9526,0
92590,92,590,0,9,10205,0
92600,92,600,0,-9,5266,0
92615,92,615,0,-9,5783,0
92616,92,616,0,-9,6165,0
92620,92,620,0,-7,6408,0
92625,92,625,0,7,7979,0
92630,92,630,0,-10,8173,0
92640,92,640,0,9,7199,0
92645,92,645,0,-7,7984,0
92651,92,651,0,-7,7463,0
92652,92,652,0,-7,7598,0
92660,92,660,0,2,7545,0
92663,92,663,0,-9,7637,0
92666,92,666,0,9,7609,0
92670,92,670,0,-10,8464,0
92678,92,678,0,-3,8681,0
92680,92,680,0,-5,8816,0
92690,92,690,0,-9,8320,0
92700,92,700,0,-7,8825,0
92710,92,710,0,-9,8390,0
92712,92,712,0,-7,8073,0
92713,92,713,0,-8,9062,0
92731,92,731,0,-9,8162,0
92732,92,732,0,-3,8195,0
92740,92,740,0,10,7768,0
92750,92,750,0,9,9385,0
92770,92,770,0,3,8971,0
92775,92,775,0,-7,10309,0
92780,92,780,0,7,10836,0
92781,92,781,0,,10742,0
92790,92,790,0,-9,9561,0
92800,92,800,0,,10437,0
92811,92,811,0,-9,10452,0
92812,92,812,0,,10115,0
92816,92,816,0,-8,9838,0
92817,92,817,0,-3,10438,0
92820,92,820,0,10,11063,0
92830,92,830,0,-2,11080,0
92840,92,840,0,5,9603,0
92850,92,850,0,-7,11242,0
92900,92,900,0,10,8545,0
92920,92,920,0,10,7156,0
93094,93,94,-8,10,0,1
93095,93,95,-8,-7,509,1
93100,93,100,-8,7,984,1
93101,93,101,-8,6,1318,1
93110,93,110,-8,1,1952,0
93130,93,130,-8,1,1008,1
93135,93,135,-8,-7,1790,1
93140,93,140,-8,-9,3259,1
93145,93,145,-8,-4,2337,1
93150,93,150,-8,-8,3227,1
93155,93,155,-8,6,3317,1
93160,93,160,-8,-9,3714,1
93165,93,165,-8,8,3804,1
93200,93,200,-8,10,5405,0
93205,93,205,-8,10,5142,0
93210,93,210,-8,10,5611,0
93211,93,211,-8,10,5602,0
93212,93,212,-8,10,5694,0
93220,93,220,-8,5,5531,0
93225,93,225,-8,10,5787,0
93230,93,230,-8,-7,5295,0
93235,93,235,-8,-9,5012,0
93260,93,260,-8,10,5722,0
93265,93,265,-8,-9,5815,0
93290,93,290,-8,-7,6270,0
93305,93,305,-8,10,6168,0
93310,93,310,-8,-7,6303,0
93315,93,315,-8,,6048,0
93325,93,325,-8,10,6107,0
93338,93,338,-8,,6323,0
93339,93,339,-8,-9,6481,0
93345,93,345,-8,-7,6430,0
93350,93,350,-8,-7,6758,0
93352,93,352,-8,7,7325,0
93355,93,355,-8,-7,6615,0
93360,93,360,-8,-7,6695,0
93365,93,365,-8,-7,6752,0
93375,93,375,-8,10,6199,0
93380,93,380,-8,10,5996,0
93385,93,385,-8,10,5739,0
93390,93,390,-8,10,5872,0
93395,93,395,-8,10,4705,0
93411,93,411,-8,,6511,0
93420,93,420,-8,10,4685,0
93432,93,432,-8,-7,5265,0
93433,93,433,-8,-7,4617,0
93434,93,434,-8,-7,6056,0
93435,93,435,-8,-7,4688,0
93436,93,436,-8,-7,5924,0
93437,93,437,-8,-9,5520,0
93438,93,438,-8,-9,4918,0
93439,93,439,-8,-7,5699,0
93450,93,450,-8,-6,5155,0
93451,93,451,-8,2,4962,0
93452,93,452,-8,-7,5879,0
93461,93,461,-8,-7,5967,0
93471,93,471,-8,-7,6695,0
93475,93,475,-8,-7,6323,0
93481,93,481,-8,-7,6606,0
93482,93,482,-8,-9,7161,0
93483,93,483,-8,-9,6796,0
93484,93,484,-8,-7,7067,0
93490,93,490,-8,-9,7069,0
93500,93,500,-8,-6,8167,0
93501,93,501,-8,0,8478,0
93510,93,510,-8,-7,8723,0
93516,93,516,-8,-7,8007,0
93517,93,517,-8,-5,8033,0
93520,93,520,-8,7,8985,0
93530,93,530,-8,-9,8394,0
93551,93,551,-8,0,8064,0
93552,93,552,-8,4,8262,0
93553,93,553,-8,-9,8420,0
93560,93,560,-8,4,7376,0
93570,93,570,-8,9,8059,0
93571,93,571,-8,10,7956,0
93572,93,572,-8,0,8285,0
93580,93,580,-8,-2,9310,0
93590,93,590,-8,9,9985,0
93600,93,600,-8,-9,5157,0
93615,93,615,-8,-9,5687,0
93616,93,616,-8,-9,6074,0
93620,93,620,-8,-7,6306,0
93625,93,625,-8,7,7843,0
93630,93,630,-8,-10,8140,0
93640,93,640,-8,9,7144,0
93645,93,645,-8,-7,7928,0
93651,93,651,-8,-7,7373,0
93652,93,652,-8,-7,7527,0
93660,93,660,-8,2,7474,0
93663,93,663,-8,-9,7561,0
93666,93,666,-8,9,7531,0
93670,93,670,-8,-10,8384,0
93678,93,678,-8,-3,8562,0
93680,93,680,-8,-5,8690,0
93690,93,690,-8,-9,8259,0
93700,93,700,-8,-7,8842,0
93710,93,710,-8,-9,8563,0
93712,93,712,-8,-7,8216,0
93713,93,713,-8,-8,9266,0
93731,93,731,-8,-9,8352,0
93732,93,732,-8,-3,8389,0
93740,93,740,-8,10,7978,0
93750,93,750,-8,9,9422,0
93770,93,770,-8,3,9001,0
93775,93,775,-8,-7,10441,0
93780,93,780,-8,7,10821,0
93781,93,781,-8,,10664,0
93790,93,790,-8,-9,9635,0
93800,93,800,-8,,10598,0
93811,93,811,-8,-9,10638,0
93812,93,812,-8,,10279,0
93816,93,816,-8,-8,10010,0
93817,93,817,-8,-3,10632,0
93820,93,820,-8,10,11256,0
93830,93,830,-8,-2,11288,0
93840,93,840,-8,5,9820,0
93850,93,850,-8,-7,11465,0
93900,93,900,-8,10,8647,0
93920,93,920,-8,10,7238,0
94095,94,95,10,-7,0,1
94100,94,100,10,7,779,1
94101,94,101,10,6,1169,1
94110,94,110,10,1,1786,0
94130,94,130,10,1,800,1
94135,94,135,10,-7,1595,1
94140,94,140,10,-9,3049,1
94145,94,145,10,-4,2129,1
94150,94,150,10,-8,3016,1
94155,94,155,10,6,3128,1
94160,94,160,10,-9,3508,1
94165,94,165,10,8,3597,1
94200,94,200,10,10,5429,0
94205,94,205,10,10,5173,0
94210,94,210,10,10,5639,0
94211,94,211,10,10,5624,0
94212,94,212,10,10,5712,0
